model,scenario,region,variable,item,unit,year,value
aglink,baseline,usa,nett,pfb,1000 t,2030,3474.251367
aglink,baseline,usa,nett,pfb,1000 t,2040,4011.449713
aglink,baseline,usa,nett,ric,1000 t,2000,2222.131504
aglink,baseline,usa,nett,ric,1000 t,2010,2989.682585
aglink,baseline,usa,nett,ric,1000 t,2020,1887.888264
aglink,baseline,usa,nett,ric,1000 t,2030,929.5814323
aglink,baseline,usa,nett,ric,1000 t,2040,840.6466789
aglink,baseline,usa,nett,rum,1000 t,2000,-752.1188704
aglink,baseline,usa,nett,rum,1000 t,2010,-652.6274987
aglink,baseline,usa,nett,rum,1000 t,2020,-762.9729647
aglink,baseline,usa,nett,rum,1000 t,2030,-449.6149526
aglink,baseline,usa,nett,rum,1000 t,2040,-217.160578
aglink,baseline,usa,nett,vfn,1000 t,2000,223.0413479
aglink,baseline,usa,nett,vfn,1000 t,2010,971.6687276
aglink,baseline,usa,nett,vfn,1000 t,2020,374.8492873
aglink,baseline,usa,nett,vfn,1000 t,2030,695.7899807
aglink,baseline,usa,nett,vfn,1000 t,2040,1152.116678
aglink,baseline,usa,nett,wht,1000 t,2000,26459.3952
aglink,baseline,usa,nett,wht,1000 t,2010,32441.472
aglink,baseline,usa,nett,wht,1000 t,2020,24276.672
aglink,baseline,usa,nett,wht,1000 t,2030,21081.58144
aglink,baseline,usa,nett,wht,1000 t,2040,22999.71743
aglink,baseline,usa,othu,cgr,1000 t,2000,65469.37381
aglink,baseline,usa,othu,cgr,1000 t,2010,176493.7133
aglink,baseline,usa,othu,cgr,1000 t,2020,176048.9924
aglink,baseline,usa,othu,cgr,1000 t,2030,193495.9525
aglink,baseline,usa,othu,cgr,1000 t,2040,195153.4199
aglink,baseline,usa,othu,nrm,1000 t,2000,8120.079385
aglink,baseline,usa,othu,nrm,1000 t,2010,9034.643523
aglink,baseline,usa,othu,nrm,1000 t,2020,10729.86474
aglink,baseline,usa,othu,nrm,1000 t,2030,11730.26188
aglink,baseline,usa,othu,nrm,1000 t,2040,12273.82768
aglink,baseline,usa,othu,osd,1000 t,2000,51175.75941
aglink,baseline,usa,othu,osd,1000 t,2010,50473.94557
aglink,baseline,usa,othu,osd,1000 t,2020,65060.06541
aglink,baseline,usa,othu,osd,1000 t,2030,74829.62844
aglink,baseline,usa,othu,osd,1000 t,2040,79003.52903
aglink,baseline,usa,othu,pfb,1000 t,2000,1929.47
aglink,baseline,usa,othu,pfb,1000 t,2010,849.13
aglink,baseline,usa,othu,pfb,1000 t,2020,522.5390317
aglink,baseline,usa,othu,pfb,1000 t,2030,519.2811424
aglink,baseline,usa,othu,pfb,1000 t,2040,522.0701476
aglink,baseline,usa,othu,ric,1000 t,2000,582.3288064
aglink,baseline,usa,othu,ric,1000 t,2010,694.342737
aglink,baseline,usa,othu,ric,1000 t,2020,720.0244441
aglink,baseline,usa,othu,ric,1000 t,2030,712.0304998
aglink,baseline,usa,othu,ric,1000 t,2040,756.723483
aglink,baseline,usa,othu,rum,1000 t,2000,4273.523577
aglink,baseline,usa,othu,rum,1000 t,2010,4100.673224
aglink,baseline,usa,othu,rum,1000 t,2020,4286.232332
aglink,baseline,usa,othu,rum,1000 t,2030,4385.542455
aglink,baseline,usa,othu,rum,1000 t,2040,4499.513889
aglink,baseline,usa,othu,vfn,1000 t,2000,1141.361675
aglink,baseline,usa,othu,vfn,1000 t,2010,695.6500667
aglink,baseline,usa,othu,vfn,1000 t,2020,960.1567521
aglink,baseline,usa,othu,vfn,1000 t,2030,980.7303551
aglink,baseline,usa,othu,vfn,1000 t,2040,971.1631145
aglink,baseline,usa,othu,wht,1000 t,2000,3751.561447
aglink,baseline,usa,othu,wht,1000 t,2010,3340.671306
aglink,baseline,usa,othu,wht,1000 t,2020,3245.831638
aglink,baseline,usa,othu,wht,1000 t,2030,2917.166486
aglink,baseline,usa,othu,wht,1000 t,2040,2828.836936
aglink,baseline,usa,prod,cgr,1000 t,2000,272938.1102
aglink,baseline,usa,prod,cgr,1000 t,2010,330049.4838
aglink,baseline,usa,prod,cgr,1000 t,2020,372603.57
aglink,baseline,usa,prod,cgr,1000 t,2030,411283.6716
aglink,baseline,usa,prod,cgr,1000 t,2040,426207.5631
aglink,baseline,usa,prod,dry,1000 t,2000,75928.27789
aglink,baseline,usa,prod,dry,1000 t,2010,87487.63959
aglink,baseline,usa,prod,dry,1000 t,2020,101251.0092
aglink,baseline,usa,prod,dry,1000 t,2030,113139.6124
aglink,baseline,usa,prod,dry,1000 t,2040,127364.1286
aglink,baseline,usa,prod,nrm,1000 t,2000,29066.01507
aglink,baseline,usa,prod,nrm,1000 t,2010,34006.54297
aglink,baseline,usa,prod,nrm,1000 t,2020,41112.48133
aglink,baseline,usa,prod,nrm,1000 t,2030,43702.92877
aglink,baseline,usa,prod,nrm,1000 t,2040,45947.18369
aglink,baseline,usa,prod,osd,1000 t,2000,78615.729
aglink,baseline,usa,prod,osd,1000 t,2010,94366.064
aglink,baseline,usa,prod,osd,1000 t,2020,119673.056
aglink,baseline,usa,prod,osd,1000 t,2030,128727.8829
aglink,baseline,usa,prod,osd,1000 t,2040,134891.0526
aglink,baseline,usa,prod,pfb,1000 t,2000,3742.250365
aglink,baseline,usa,prod,pfb,1000 t,2010,3941.686096
aglink,baseline,usa,prod,pfb,1000 t,2020,3180.956355
aglink,baseline,usa,prod,pfb,1000 t,2030,4015.226169
aglink,baseline,usa,prod,pfb,1000 t,2040,4558.790206
aglink,baseline,usa,prod,ric,1000 t,2000,6023.563223
aglink,baseline,usa,prod,ric,1000 t,2010,7674.676203
aglink,baseline,usa,prod,ric,1000 t,2020,7182.183612
aglink,baseline,usa,prod,ric,1000 t,2030,6167.628899
aglink,baseline,usa,prod,ric,1000 t,2040,6415.977047
aglink,baseline,usa,prod,rum,1000 t,2000,11964.64901
aglink,baseline,usa,prod,rum,1000 t,2010,11536.42322
aglink,baseline,usa,prod,rum,1000 t,2020,12005.78537
aglink,baseline,usa,prod,rum,1000 t,2030,12571.14466
aglink,baseline,usa,prod,rum,1000 t,2040,13121.70457
aglink,baseline,usa,prod,sgc,1000 t,2000,60629.59267
aglink,baseline,usa,prod,sgc,1000 t,2010,52342.37503
aglink,baseline,usa,prod,sgc,1000 t,2020,61691.00971
aglink,baseline,usa,prod,sgc,1000 t,2030,63124.63899
aglink,baseline,usa,prod,sgc,1000 t,2040,66819.79061
aglink,baseline,usa,prod,vfn,1000 t,2000,6387.79627
aglink,baseline,usa,prod,vfn,1000 t,2010,6544.129
aglink,baseline,usa,prod,vfn,1000 t,2020,7217.119021
aglink,baseline,usa,prod,vfn,1000 t,2030,8226.39183
aglink,baseline,usa,prod,vfn,1000 t,2040,9326.296692
aglink,baseline,usa,prod,wht,1000 t,2000,60642.6912
aglink,baseline,usa,prod,wht,1000 t,2010,60065.712
aglink,baseline,usa,prod,wht,1000 t,2020,49750.848
aglink,baseline,usa,prod,wht,1000 t,2030,51242.39999
aglink,baseline,usa,prod,wht,1000 t,2040,52863.56409
aglink,baseline,usa,yild,cgr,t/ha,2000,7.689634874
aglink,baseline,usa,yild,cgr,t/ha,2010,9.061858886
aglink,baseline,usa,yild,cgr,t/ha,2020,10.19623902
aglink,baseline,usa,yild,cgr,t/ha,2030,10.81264638
aglink,baseline,usa,yild,cgr,t/ha,2040,11.17383315
aglink,baseline,usa,yild,dry,t/ha,2000,8.247694752
aglink,baseline,usa,yild,dry,t/ha,2010,9.602419009
aglink,baseline,usa,yild,dry,t/ha,2020,10.78543946
aglink,baseline,usa,yild,dry,t/ha,2030,11.7927754
aglink,baseline,usa,yild,dry,t/ha,2040,12.78328452
aglink,baseline,usa,yild,osd,t/ha,2000,2.491548756
aglink,baseline,usa,yild,osd,t/ha,2010,2.873070314
aglink,baseline,usa,yild,osd,t/ha,2020,3.384252462
aglink,baseline,usa,yild,osd,t/ha,2030,3.527469095
aglink,baseline,usa,yild,osd,t/ha,2040,3.749936639
aglink,baseline,usa,yild,pfb,t/ha,2000,0.708440283
aglink,baseline,usa,yild,pfb,t/ha,2010,0.910399
aglink,baseline,usa,yild,pfb,t/ha,2020,0.950458037
aglink,baseline,usa,yild,pfb,t/ha,2030,1.050834241
aglink,baseline,usa,yild,pfb,t/ha,2040,1.169692031
aglink,baseline,usa,yild,ric,t/ha,2000,4.897827885
aglink,baseline,usa,yild,ric,t/ha,2010,5.23880505
aglink,baseline,usa,yild,ric,t/ha,2020,5.837994299
aglink,baseline,usa,yild,ric,t/ha,2030,5.834357778
aglink,baseline,usa,yild,ric,t/ha,2040,6.204043245
aglink,baseline,usa,yild,sgc,t/ha,2000,62.28641121
aglink,baseline,usa,yild,sgc,t/ha,2010,65.27699208
aglink,baseline,usa,yild,sgc,t/ha,2020,74.53582169
aglink,baseline,usa,yild,sgc,t/ha,2030,81.45392318
aglink,baseline,usa,yild,sgc,t/ha,2040,86.76089928
aglink,baseline,usa,yild,vfn,t/ha,2000,4.410294977
aglink,baseline,usa,yild,vfn,t/ha,2010,3.600571657
aglink,baseline,usa,yild,vfn,t/ha,2020,3.948581757
aglink,baseline,usa,yild,vfn,t/ha,2030,4.152962489
aglink,baseline,usa,yild,vfn,t/ha,2040,4.192616263
aglink,baseline,usa,yild,wht,t/ha,2000,2.822049918
aglink,baseline,usa,yild,wht,t/ha,2010,3.118174554
aglink,baseline,usa,yild,wht,t/ha,2020,3.340668757
aglink,baseline,usa,yild,wht,t/ha,2030,3.457246149
aglink,baseline,usa,yild,wht,t/ha,2040,3.560383084
aglink,baseline,wld,area,cgr,1000 ha,2000,303402.9646
aglink,baseline,wld,area,cgr,1000 ha,2010,328976.5526
aglink,baseline,wld,area,cgr,1000 ha,2020,353858.1559
aglink,baseline,wld,area,cgr,1000 ha,2030,358292.5056
aglink,baseline,wld,area,cgr,1000 ha,2040,366445.3705
aglink,baseline,wld,area,grs,1000 ha,2000,3478796.897
aglink,baseline,wld,area,grs,1000 ha,2010,3367274.741
aglink,baseline,wld,area,grs,1000 ha,2020,3247960.266
aglink,baseline,wld,area,grs,1000 ha,2030,3236165.647
aglink,baseline,wld,area,grs,1000 ha,2040,3221655.875
aglink,baseline,wld,area,osd,1000 ha,2000,146336.9588
aglink,baseline,wld,area,osd,1000 ha,2010,189280.3429
aglink,baseline,wld,area,osd,1000 ha,2020,221099.9443
aglink,baseline,wld,area,osd,1000 ha,2030,232392.5383
aglink,baseline,wld,area,osd,1000 ha,2040,234092.0152
aglink,baseline,wld,area,pfb,1000 ha,2000,31817.97983
aglink,baseline,wld,area,pfb,1000 ha,2010,33464.969
aglink,baseline,wld,area,pfb,1000 ha,2020,31442.98261
aglink,baseline,wld,area,pfb,1000 ha,2030,33122.42817
aglink,baseline,wld,area,pfb,1000 ha,2040,33972.60464
aglink,baseline,wld,area,ric,1000 ha,2000,153861.2895
aglink,baseline,wld,area,ric,1000 ha,2010,160937.3534
aglink,baseline,wld,area,ric,1000 ha,2020,166210.5062
aglink,baseline,wld,area,ric,1000 ha,2030,167253.597
aglink,baseline,wld,area,ric,1000 ha,2040,168031.4478
aglink,baseline,wld,area,sgc,1000 ha,2000,25312.3064
aglink,baseline,wld,area,sgc,1000 ha,2010,27421.63344
aglink,baseline,wld,area,sgc,1000 ha,2020,28694.82354
aglink,baseline,wld,area,sgc,1000 ha,2030,29945.92987
aglink,baseline,wld,area,sgc,1000 ha,2040,31055.80082
aglink,baseline,wld,area,vfn,1000 ha,2000,120268.7563
aglink,baseline,wld,area,vfn,1000 ha,2010,135843.4425
aglink,baseline,wld,area,vfn,1000 ha,2020,158972.3291
aglink,baseline,wld,area,vfn,1000 ha,2030,180237.8376
aglink,baseline,wld,area,vfn,1000 ha,2040,193759.8779
aglink,baseline,wld,area,wht,1000 ha,2000,217516.7564
aglink,baseline,wld,area,wht,1000 ha,2010,222382.0757
aglink,baseline,wld,area,wht,1000 ha,2020,220937.6276
aglink,baseline,wld,area,wht,1000 ha,2030,224347.7142
aglink,baseline,wld,area,wht,1000 ha,2040,227358.6414
aglink,baseline,wld,cons,cgr,1000 t,2000,890578.6091
aglink,baseline,wld,cons,cgr,1000 t,2010,1168066.815
aglink,baseline,wld,cons,cgr,1000 t,2020,1478282.89
aglink,baseline,wld,cons,cgr,1000 t,2030,1643642.751
aglink,baseline,wld,cons,cgr,1000 t,2040,1791317.531
aglink,baseline,wld,cons,nrm,1000 t,2000,210309.7908
aglink,baseline,wld,cons,nrm,1000 t,2010,275777.4832
aglink,baseline,wld,cons,nrm,1000 t,2020,334128.0217
aglink,baseline,wld,cons,nrm,1000 t,2030,380289.4549
aglink,baseline,wld,cons,nrm,1000 t,2040,414079.2245
aglink,baseline,wld,cons,osd,1000 t,2000,261445.6202
aglink,baseline,wld,cons,osd,1000 t,2010,389442.9133
aglink,baseline,wld,cons,osd,1000 t,2020,525660.3114
aglink,baseline,wld,cons,osd,1000 t,2030,591403.4108
aglink,baseline,wld,cons,osd,1000 t,2040,632030.1264
aglink,baseline,wld,cons,pfb,1000 t,2000,19372.02931
aglink,baseline,wld,cons,pfb,1000 t,2010,24737.77205
aglink,baseline,wld,cons,pfb,1000 t,2020,24911.60729
aglink,baseline,wld,cons,pfb,1000 t,2030,27207.89268
aglink,baseline,wld,cons,pfb,1000 t,2040,31439.94589
aglink,baseline,wld,cons,ric,1000 t,2000,402239.79
aglink,baseline,wld,cons,ric,1000 t,2010,456091.1907
aglink,baseline,wld,cons,ric,1000 t,2020,513683.6835
aglink,baseline,wld,cons,ric,1000 t,2030,566494.602
aglink,baseline,wld,cons,ric,1000 t,2040,614742.2076
aglink,baseline,wld,cons,rum,1000 t,2000,69803.43554
aglink,baseline,wld,cons,rum,1000 t,2010,77689.98258
aglink,baseline,wld,cons,rum,1000 t,2020,85341.475
aglink,baseline,wld,cons,rum,1000 t,2030,94480.15332
aglink,baseline,wld,cons,rum,1000 t,2040,103039.7252
aglink,baseline,wld,cons,vfn,1000 t,2000,221137.775
aglink,baseline,wld,cons,vfn,1000 t,2010,265872.3031
aglink,baseline,wld,cons,vfn,1000 t,2020,338513.4417
aglink,baseline,wld,cons,vfn,1000 t,2030,404239.457
aglink,baseline,wld,cons,vfn,1000 t,2040,466987.523
aglink,baseline,wld,cons,wht,1000 t,2000,599953.7776
aglink,baseline,wld,cons,wht,1000 t,2010,662850.0591
aglink,baseline,wld,cons,wht,1000 t,2020,764093.7215
aglink,baseline,wld,cons,wht,1000 t,2030,839789.7232
aglink,baseline,wld,cons,wht,1000 t,2040,904302.703
aglink,baseline,wld,expo,cgr,1000 t,2000,112912.0943
aglink,baseline,wld,expo,cgr,1000 t,2010,125079.0875
aglink,baseline,wld,expo,cgr,1000 t,2020,231923.4329
aglink,baseline,wld,expo,cgr,1000 t,2030,245557.9181
aglink,baseline,wld,expo,cgr,1000 t,2040,273430.0553
aglink,baseline,wld,expo,nrm,1000 t,2000,11621.4891
aglink,baseline,wld,expo,nrm,1000 t,2010,20706.97833
aglink,baseline,wld,expo,nrm,1000 t,2020,30205.06574
aglink,baseline,wld,expo,nrm,1000 t,2030,28737.34381
aglink,baseline,wld,expo,nrm,1000 t,2040,30883.96592
aglink,baseline,wld,expo,osd,1000 t,2000,60498.27579
aglink,baseline,wld,expo,osd,1000 t,2010,111313.9241
aglink,baseline,wld,expo,osd,1000 t,2020,191302.4624
aglink,baseline,wld,expo,osd,1000 t,2030,192815.847
aglink,baseline,wld,expo,osd,1000 t,2040,204490.6003
aglink,baseline,wld,expo,pfb,1000 t,2000,6272.388837
aglink,baseline,wld,expo,pfb,1000 t,2010,7815.002866
aglink,baseline,wld,expo,pfb,1000 t,2020,10469.48742
aglink,baseline,wld,expo,pfb,1000 t,2030,10711.59663
aglink,baseline,wld,expo,pfb,1000 t,2040,12627.28069
aglink,baseline,wld,expo,ric,1000 t,2000,23897.39482
aglink,baseline,wld,expo,ric,1000 t,2010,34448.23493
aglink,baseline,wld,expo,ric,1000 t,2020,50209.70968
aglink,baseline,wld,expo,ric,1000 t,2030,61539.44734
aglink,baseline,wld,expo,ric,1000 t,2040,71193.98191
aglink,baseline,wld,expo,rum,1000 t,2000,8414.311875
aglink,baseline,wld,expo,rum,1000 t,2010,10908.22606
aglink,baseline,wld,expo,rum,1000 t,2020,14636.49631
aglink,baseline,wld,expo,rum,1000 t,2030,16106.61997
aglink,baseline,wld,expo,rum,1000 t,2040,17793.94806
aglink,baseline,wld,expo,vfn,1000 t,2000,12938.76432
aglink,baseline,wld,expo,vfn,1000 t,2010,21512.32888
aglink,baseline,wld,expo,vfn,1000 t,2020,33453.48778
aglink,baseline,wld,expo,vfn,1000 t,2030,40403.90836
aglink,baseline,wld,expo,vfn,1000 t,2040,45262.24234
aglink,baseline,wld,expo,wht,1000 t,2000,104058.3877
aglink,baseline,wld,expo,wht,1000 t,2010,130588.167
aglink,baseline,wld,expo,wht,1000 t,2020,194142.003
aglink,baseline,wld,expo,wht,1000 t,2030,208746.7302
aglink,baseline,wld,expo,wht,1000 t,2040,227631.5418
aglink,baseline,wld,feed,cgr,1000 t,2000,573282.2883
aglink,baseline,wld,feed,cgr,1000 t,2010,638963.6482
aglink,baseline,wld,feed,cgr,1000 t,2020,852637.8551
aglink,baseline,wld,feed,cgr,1000 t,2030,947180.7776
aglink,baseline,wld,feed,cgr,1000 t,2040,1049082.312
aglink,baseline,wld,feed,osd,1000 t,2000,3112.655448
aglink,baseline,wld,feed,osd,1000 t,2010,4702.19618
aglink,baseline,wld,feed,osd,1000 t,2020,11047.44213
aglink,baseline,wld,feed,osd,1000 t,2030,10481.31331
aglink,baseline,wld,feed,osd,1000 t,2040,9604.953925
aglink,baseline,wld,feed,ric,1000 t,2000,15022.19968
aglink,baseline,wld,feed,ric,1000 t,2010,13637.92519
aglink,baseline,wld,feed,ric,1000 t,2020,18877.20238
aglink,baseline,wld,feed,ric,1000 t,2030,21278.9025
aglink,baseline,wld,feed,ric,1000 t,2040,23494.63083
aglink,baseline,wld,feed,vfn,1000 t,2000,51997.34243
aglink,baseline,wld,feed,vfn,1000 t,2010,57314.39988
aglink,baseline,wld,feed,vfn,1000 t,2020,77325.41317
aglink,baseline,wld,feed,vfn,1000 t,2030,84613.36778
aglink,baseline,wld,feed,vfn,1000 t,2040,97716.79852
aglink,baseline,wld,feed,wht,1000 t,2000,106079.2666
aglink,baseline,wld,feed,wht,1000 t,2010,122578.5913
aglink,baseline,wld,feed,wht,1000 t,2020,149587.7438
aglink,baseline,wld,feed,wht,1000 t,2030,168289.9989
aglink,baseline,wld,feed,wht,1000 t,2040,172090.0118
aglink,baseline,wld,food,cgr,1000 t,2000,159191.033
aglink,baseline,wld,food,cgr,1000 t,2010,185416.411
aglink,baseline,wld,food,cgr,1000 t,2020,215427.4124
aglink,baseline,wld,food,cgr,1000 t,2030,254547.022
aglink,baseline,wld,food,cgr,1000 t,2040,279598.408
aglink,baseline,wld,food,nrm,1000 t,2000,153365.4244
aglink,baseline,wld,food,nrm,1000 t,2010,198795.0641
aglink,baseline,wld,food,nrm,1000 t,2020,240423.03
aglink,baseline,wld,food,nrm,1000 t,2030,275123.9402
aglink,baseline,wld,food,nrm,1000 t,2040,299350.5173
aglink,baseline,wld,food,osd,1000 t,2000,24247.18367
aglink,baseline,wld,food,osd,1000 t,2010,33808.46606
aglink,baseline,wld,food,osd,1000 t,2020,34095.36252
aglink,baseline,wld,food,osd,1000 t,2030,38832.5104
aglink,baseline,wld,food,osd,1000 t,2040,42204.14641
aglink,baseline,wld,food,ric,1000 t,2000,327717.0959
aglink,baseline,wld,food,ric,1000 t,2010,362918.3707
aglink,baseline,wld,food,ric,1000 t,2020,402585.9679
aglink,baseline,wld,food,ric,1000 t,2030,447276.1714
aglink,baseline,wld,food,ric,1000 t,2040,480601.6044
aglink,baseline,wld,food,rum,1000 t,2000,45346.62918
aglink,baseline,wld,food,rum,1000 t,2010,50748.2845
aglink,baseline,wld,food,rum,1000 t,2020,55494.18316
aglink,baseline,wld,food,rum,1000 t,2030,61257.03563
aglink,baseline,wld,food,rum,1000 t,2040,66743.62423
aglink,baseline,wld,food,vfn,1000 t,2000,119407.1765
aglink,baseline,wld,food,vfn,1000 t,2010,146210.6249
aglink,baseline,wld,food,vfn,1000 t,2020,172983.4209
aglink,baseline,wld,food,vfn,1000 t,2030,212904.6643
aglink,baseline,wld,food,vfn,1000 t,2040,249127.1182
aglink,baseline,wld,food,wht,1000 t,2000,409185.1218
aglink,baseline,wld,food,wht,1000 t,2010,447915.8861
aglink,baseline,wld,food,wht,1000 t,2020,503416.0209
aglink,baseline,wld,food,wht,1000 t,2030,554739.4283
aglink,baseline,wld,food,wht,1000 t,2040,592200.5966
aglink,baseline,wld,impo,cgr,1000 t,2000,108079.1004
aglink,baseline,wld,impo,cgr,1000 t,2010,124161.6044
aglink,baseline,wld,impo,cgr,1000 t,2020,237257.0127
aglink,baseline,wld,impo,cgr,1000 t,2030,247105.8242
aglink,baseline,wld,impo,cgr,1000 t,2040,274977.9614
aglink,baseline,wld,impo,nrm,1000 t,2000,11286.38603
aglink,baseline,wld,impo,nrm,1000 t,2010,19083.73706
aglink,baseline,wld,impo,nrm,1000 t,2020,27694.21093
aglink,baseline,wld,impo,nrm,1000 t,2030,28229.296
aglink,baseline,wld,impo,nrm,1000 t,2040,30363.2134
aglink,baseline,wld,impo,osd,1000 t,2000,62691.74168
aglink,baseline,wld,impo,osd,1000 t,2010,108587.0617
aglink,baseline,wld,impo,osd,1000 t,2020,187134.1988
aglink,baseline,wld,impo,osd,1000 t,2030,192815.847
aglink,baseline,wld,impo,osd,1000 t,2040,204490.6003
aglink,baseline,wld,impo,pfb,1000 t,2000,5892.742397
aglink,baseline,wld,impo,pfb,1000 t,2010,7895.244497
aglink,baseline,wld,impo,pfb,1000 t,2020,11026.98047
aglink,baseline,wld,impo,pfb,1000 t,2030,10942.85762
aglink,baseline,wld,impo,pfb,1000 t,2040,12858.54168
aglink,baseline,wld,impo,ric,1000 t,2000,24200.59401
aglink,baseline,wld,impo,ric,1000 t,2010,32543.39144
aglink,baseline,wld,impo,ric,1000 t,2020,48879.75383
aglink,baseline,wld,impo,ric,1000 t,2030,61539.44734
aglink,baseline,wld,impo,ric,1000 t,2040,71193.98191
aglink,baseline,wld,impo,rum,1000 t,2000,7848.260168
aglink,baseline,wld,impo,rum,1000 t,2010,9651.832963
aglink,baseline,wld,impo,rum,1000 t,2020,13566.55545
aglink,baseline,wld,impo,rum,1000 t,2030,15996.84482
aglink,baseline,wld,impo,rum,1000 t,2040,17684.17292
aglink,baseline,wld,impo,vfn,1000 t,2000,10175.1543
aglink,baseline,wld,impo,vfn,1000 t,2010,23154.10111
aglink,baseline,wld,impo,vfn,1000 t,2020,35892.74861
aglink,baseline,wld,impo,vfn,1000 t,2030,43167.71908
aglink,baseline,wld,impo,vfn,1000 t,2040,48026.05306
aglink,baseline,wld,impo,wht,1000 t,2000,103427.1891
aglink,baseline,wld,impo,wht,1000 t,2010,132274.8635
aglink,baseline,wld,impo,wht,1000 t,2020,188215.0904
aglink,baseline,wld,impo,wht,1000 t,2030,208746.7302
aglink,baseline,wld,impo,wht,1000 t,2040,227631.5418
aglink,baseline,wld,land,crp,1000 ha,2000,1167366.966
aglink,baseline,wld,land,crp,1000 ha,2010,1276071.608
aglink,baseline,wld,land,crp,1000 ha,2020,1357320.143
aglink,baseline,wld,land,crp,1000 ha,2030,1390090.902
aglink,baseline,wld,land,crp,1000 ha,2040,1427165.856
aglink,baseline,wld,land,for,1000 ha,2000,4134297.449
aglink,baseline,wld,land,for,1000 ha,2010,4082432.972
aglink,baseline,wld,land,for,1000 ha,2020,4041513.038
aglink,baseline,wld,land,for,1000 ha,2030,4016012.869
aglink,baseline,wld,land,for,1000 ha,2040,3997133.014
aglink,baseline,wld,land,grs,1000 ha,2000,3548670.772
aglink,baseline,wld,land,grs,1000 ha,2010,3438473.62
aglink,baseline,wld,land,grs,1000 ha,2020,3310722.381
aglink,baseline,wld,land,grs,1000 ha,2030,3296269.437
aglink,baseline,wld,land,grs,1000 ha,2040,3281607.351
aglink,baseline,wld,land,nld,1000 ha,2000,4010846.798
aglink,baseline,wld,land,nld,1000 ha,2010,4107301.624
aglink,baseline,wld,land,nld,1000 ha,2020,4195171.987
aglink,baseline,wld,land,nld,1000 ha,2030,4201760.932
aglink,baseline,wld,land,nld,1000 ha,2040,4197330.841
aglink,baseline,wld,nett,cgr,1000 t,2000,4832.99395
aglink,baseline,wld,nett,cgr,1000 t,2010,917.4831007
aglink,baseline,wld,nett,cgr,1000 t,2020,-5333.57975
aglink,baseline,wld,nett,cgr,1000 t,2030,-1547.906083
aglink,baseline,wld,nett,cgr,1000 t,2040,-1547.906083
aglink,baseline,wld,nett,nrm,1000 t,2000,335.1030719
aglink,baseline,wld,nett,nrm,1000 t,2010,1623.241275
